ID,label,type,buyer_type,city
EU_body_00364d5ce60664bd9eaa6f1f103547cc27b40c676514be71e1a3b46b82d1e70c,Sc Domnita &Co Srl,bidder,,Cluj Napoca
EU_body_76202c1a785109e0826aa5be252dab2154c4a2e41ab2a0b74a55742b82e54504,Sc Dorna Farm Sa,bidder,,Suceava
EU_body_86937e8b041d2cf9966809e1b3d3daaf404b0a3312cb317e2111a8ff0c66385c,Sc Drufec Cons Cf Srl,bidder,,Timisoara
EU_body_ad58b814d7f8718a0f6b5a264d00461e62d0a31cb078bf6054aa51385d24d1e5,Sc Drum Concept Srl Lider Al Asocierii Sc Drum Concept Srl Bucuresti - Sc Proiect Bucuresti Sa,bidder,,Bucuresti
EU_body_fe14a08607429776c2f9656baf9ffee6f22630e2937ae17092687cc55c3be0a1,Sc Drum Rep 2004 Srl,bidder,,Bucuresti
EU_body_516d8387d8dcb99a8b443d5480fd8ac9799524bed428a833f8f04f4f818848ca,Sc Drumuri Si Poduri Sa,bidder,,Suceava
EU_body_897ccf9459e396589e5a856781957c11d32a96504ceeee7257a9d9cfeeda2696,Sc Drusal Sa,bidder,,Baia Mare
EU_body_44b51ccf92626072b09464cee04e72b46eddb67cd471fb86b8f70462ef34c0da,Sc Dually Srl,bidder,,Resita
EU_body_33f7237e6022c7fa145417d9d4d9a750a2cd64d55ab4a1092f88b6a50d9e6e4b,Sc Dublet Srl,bidder,,Constanta
EU_body_9219b41a2ee3a95b97b29b96f993b648be6da41a8933236899caa5e75759c609,Sc Dunarea Sa,bidder,,Bucuresti
EU_body_b24d685da3f8fe713dae52e672ab1d3710ca03b8c6046f276545ce04c1199363,Sc Dynavit Impex Srl Brasov,bidder,,Brasov
EU_body_6f4e08507289e0964772b794dd07cee34b08d47d2581b747866a7cd5cddc1599,Sc E. On Gaz Romania Sa,bidder,,Targu Mures
EU_body_0c05138a0309a9c7a8cfd4f826aeca232f7e691fc2823dbcf89c8ece2f7b0af9,Sc E.M. Prime Construct S.R.L.,bidder,,Bucuresti
EU_body_85aee714ab490ab3595a6a0943a4bbe6167a278ea019b0d450d58286af85de58,Sc Ecdl Romania Sa,bidder,,Bucuresti
EU_body_a270f4e7729f22a56f680e1357ca89cf9d36cc77831fd7e651575b9b996e6125,Sc Eco Petroleum Sa,bidder,,Constanta
EU_body_42f21318ee8a3b38991124063cf921c6619456a51983909958f3dc05f257120c,Sc Eco Power Wind Srl,buyer,PUBLIC_BODY,Constanta
EU_body_5da85d38f569111eab514f2fcbbbe7a964729c03666bb89ed48f8cc23a3313d0,Sc Ecofruct Srl,bidder,,Targu Mures
EU_body_4b78899f784f1dec17082512e65b84214121ac6be1183699fc4b74f2503443e7,Sc Eco-Heat Brasov Srl,buyer,PUBLIC_BODY,Brasov
EU_body_ed13ce12303642a7cb54a5e0294458d450407a8478feb49f69aeffd6343533fb,Sc Ecotrans Srl,bidder,,Bistrita
EU_body_00dcaa7e52498da410459d2ebace8ce05211c89820a49524ee5c7b9bb8ad9c40,Sc Edata Srl,bidder,,Bucuresti
EU_body_9fdfacc92b3639466535a064b61352300d720a16859185ae4a5ac72f4446c54e,Sc Ekhol Troust Srl,bidder,,Craiova
EU_body_2bd4ad10d3885491905ea3c8681abb4186e0a54a48cd1ba866c4521e7adb9086,Sc Elba Sa,buyer,OTHER,Timisoara
EU_body_9bb6516946108a147f6edcde004711804f333a9adef0bf73f6020d15c2060836,Sc Elcomex En Srl,bidder,,Bucuresti
EU_body_cead8c61ff890abe4ef9e79913fb1561d73407de1c2b4aafe055f86a2d10f760,Sc Elcomex En Srl,bidder,,Bucuresti
EU_body_a28ce7539b601504a47dc79c4e1f32f8a463114b7742d01311e90dd054933b4d,Sc Elcomex Srl,bidder,,Slatina
EU_body_6959c5e7e85ac55f65cdb9c7fddfbb84c5d9914e37bfc01fffd6f570922dc1ff,Sc Electro Alfa International Srl,bidder,,Botosani
EU_body_bee9cd0c1e47d1468990ffe25f21926d82c30603c6592b532f9307b7d6049760,Sc Electro Comp Srl,bidder,,Iasi
EU_body_e2c091928d29e9199952e2a063bc1533f7af0993709982f3b3b845d6f3c132d6,Sc Electro Service Srl,bidder,,Bacau
EU_body_c7e86655f96e23da90e1fe8ff4193600559dd938da9436755d68c0214a17e333,Sc Electroconstructia Elco Sa Suceava,bidder,,Suceava
EU_body_b6bb92010c905524f4694733efcdf356bd23ddc734b9a20206d1264a16a3d760,Sc Electroputere Sa Craiova,bidder,,Craiova
EU_body_d182992df891799b1070fe826f2cda682483ee9f94f8e329f65628d6158f9787,Sc Electrovalcea Srl,bidder,,Ramnicu Valcea
EU_body_a6bd90aabbb667a12f176a9b7b58f8c156d10cb56108f557ef5ff19617f394e6,Sc Elmax Servocomex Srl,bidder,,Suceava
EU_body_c101b26f3debafa3a35f3c5f18d0668a19ac41bfcefeb07efc0cb54b699f914c,Sc Elmerom Srl,bidder,,Drobeta Turnu Severin
EU_body_e3bf1dca0e512ad2f161e3478f8162048a2a8ae91712991c59fce1cf9ff54031,Sc Elmond Com Srl,bidder,,Iasi
EU_body_146c2ecafb3c5001dca4d7fff0831eebb3a67fcd10378669e779e67bbba95e11,Sc Elsab Srl,bidder,,Satu Mare
EU_body_242841810ff4bedab79999e75b2fe9e3982582162b6f124ff7f4887fa292bd6f,Sc Elsaco Electronic Srl Botosani,bidder,,Botosani
EU_body_3b31d49b7be7837e4070ddc225b8143278a704c1ac687d98a17169a8c5d47a35,Sc Elster-Aeroteh Srl Bucuresti,bidder,,Bucuresti
EU_body_56fa61683a1970693a858ddf9ed81cb246766cf8513e92035ac91d6f3a0e51d9,Sc Emp Trade Srl,bidder,,Bucuresti
EU_body_3f4178dcf2e77cf288a4f77663c8e9a6e5a1f09c17af963c6e6239a46eb24931,Sc Emur Srl,bidder,,Targu Mures
EU_body_efffa7ea97094d69c243a0d2af86a69d9588e7424d136b08681635dd27ed4c3f,Sc Enel Energie Muntenia Sa,bidder,,Bucuresti
EU_body_523a4a18f09be835e79bcbda170d15401b9c4f6a838829e259fd1e5749f05e87,Sc Enel Energie Sa,bidder,,Bucuresti
EU_body_c13c05228a20c1a1e0cc0fcbda00c7e1eabbf707147eb495936e34cc3b314afe,Sc Enel Energie Sa,bidder,,Bucuresti
EU_body_56c118f1195ba750756f31fbc7c235f2ee198d74ca73f4547ea83b9c8a028e66,Sc Energobit Srl,bidder,,Cluj Napoca
EU_body_ca764719e85032de440cd97af20f5acec4a629c23efdc57801e609760afa0be0,Sc Energonuclear Sa,buyer,OTHER,Bucuresti
EU_body_13aea81cd6932d6591f7da768445a7523aff6230c077a283a661aabf3aae9bf4,Sc E-Nformation Srl,bidder,,Bucuresti
EU_body_d45f733da591705207f5e6369930e3f7a427c71c6d94df08862d3d6125a121c0,Sc Eptisa Romania Srl,bidder,,Bucuresti
EU_body_882ee65b50750b3a2125216b4b819646fea93cec3bf8661081df7c95629ea49b,Sc Eptisa Romania Srl (Lider De Asociere),bidder,,Bucuresti
EU_body_3dd73835139fc91962382f780e9857ee34dc7658e4cd6990be681a20f428d2a1,"Sc Eptisa Romania Srl In Asociere Cu Eptisa Servicios De Ingenieria, S.A, Spania",bidder,,Bucuresti
EU_body_9a0ad9b08e5a4347a0940c17f8b665d9bd9ad37bf53f935e12cd4e22386dd8c3,Sc Estetic Mond Jardin Srl,bidder,,Baia Mare
EU_body_4b95482751b0b2b27800981708c7ab07130173b063beeb225cb0cf855971b88b,Sc Eurest Rom Srl,bidder,,Bucuresti
EU_body_59bc5d32aaad26c97b37abd0801c4365079ee6f8535e2273140f73b433ddd38e,Sc Euriteh Srl,bidder,,Oradea
EU_body_af98e77a2eb766dc4908185560e1d2c3e4469fec744bb02d8f0445c67ec53f06,Sc Euriteh Srl,bidder,,Oradea
EU_body_de5d3019b6653824261d7d0037d30e455b02f50bd53f8167af8cf5a403e0fd98,Sc Euritmic Grup Srl,bidder,,Bucuresti
EU_body_3463b223ed9eca5337bcdd6ee61b639ae99e75b0eed3aa123f349828d7aa605a,Sc Euro Construct Trading'98 Srl,bidder,,Bucuresti
EU_body_200666410578ce4927a3a4300cf2a2d12dec84d6f3a96717e3009f4a9a913dcd,Sc Euro Est Export Trading Srl,bidder,,Bucuresti
EU_body_abbf721fe958b1a3bef36d9d40470b6b7d00c21c5f272a9617a620a24c546de0,Sc Euro Recicling Srl,bidder,,Craiova
EU_body_c9e68f013aa6beec8ad86d9ba42931d1b8ddfdea62baa48066011da1f6f706af,Sc Euro Strada Srl,bidder,,Brasov
EU_body_4d1c8d8343827cf196190e939c2bb4a3ac9d7d48453cd8ddf77c0867019b8b64,Sc Euro Transport Services Srl,bidder,,Bucuresti
EU_body_c3b6b05c024bc671e1ee45d08a64dd7fa4057fa63a7df8c30fee81729da11248,Sc Euro-Activ Srl,bidder,,Zalau
EU_body_748dfff4b0fc37db9f51534857d062575171aa5b86feef6acf4f4229c674acd2,Sc Euroccoper Srl,bidder,,Timisoara
EU_body_dcf5f76256de9465ecada59e105d36ca2f1df289bf76826a1a520e0be00afc1b,Sc Eurocom Sa,bidder,,Galati
EU_body_eed3fa39182c13feb59797422341dada13dae63b037c7693a5f9a9cc2c341c5d,Sc Euroconstruct Trading 98 Srl,bidder,,Bucuresti
EU_body_ebdf9261bdc1f1f562a3cd668388e69a59831ea57e67adfc6008c57b96111af4,Sc Euroconstruct Trading '98 Srl,bidder,,Bucuresti
EU_body_b6e2aef6dce0c370b6bfd739c19477c97f0c77ed09afbb244db89a3017bf8767,Sc Euroconstruct Trading '98 Srl (Lider Asociere),bidder,,Bucuresti
EU_body_044ab55b3cae9a7ed028336b1c61aabd6db17e47d34e59dbb1cd7f68b0cfebf7,Sc Eurocontor Srl,bidder,,Timisoara
EU_body_231c82b52a429f89ff6a50ee954abdf7741ca8c1f77cf58c09e456b04a10a7f2,Sc Euromat Group Srl,bidder,,Bucuresti
EU_body_df5f354e9be62cca20ae7470f4ab05d0f7dfa4a54c9caeeeb013c3df5f99d438,Sc Europan Prod,bidder,,Pitesti
EU_body_d0a91d73e36318fae48796dcb0c747658741a94e39d2532599fadbc2aa5c431d,Sc European Business Consult Srl,bidder,,Bucuresti
EU_body_53bd8091484da3798e7468a475a2efb2c5db799fee785550636b5e6eb433f51c,Sc Europharm Holding,bidder,,Cluj Napoca
EU_body_149979c9ab2def45650f5ce1546cc7ae08e1db95c6a87d586f634afc045dec9e,Sc Europharma Holding Sa,bidder,,Brasov
EU_body_611d8d68343d3e2fc7ead2db6b1d15772e05ef7fbb7aec79b669202232524212,Sc Europlast Romania Srl,bidder,,Oradea
EU_body_8c3806a5b0c7898ea98642ff298e21cca8369cbb55298599fe04123b1389a202,Sc Eurosantis Srl,bidder,,Constanta
EU_body_c5e66261c59cc49574a08644beff3b08ac663caf14cd574181462b79b6f333df,Sc Euroserv Clean Srl,bidder,,Bucuresti
EU_body_be90e0f3291502c0b409f8199bd4ebbe7ed44899a2ac7195d3c9db952f519fef,Sc Euro-Transport Srl,bidder,,Suceava
EU_body_dc34f243453614553a5fb7ac180c7d007fafa590c2b7f5663a16adb95c0bd474,Sc Eurotrucks Srl,bidder,,Cluj Napoca
EU_body_586369d49fd859fc143ea34588356b268edd43d3121c44befdff8bcf59071c76,Sc Event 4 You,bidder,,Bucuresti
EU_body_7e1551c9c643b2d01ecc8753b859b1c1086ebfb0a41371a999fb946356174d0b,Sc Evobus Romania Srl,bidder,,Bucuresti
EU_body_a78270c337c91e24573e0cc44bbf6d24151cbe5ee61d1a07a8c07b89495f5cd9,Sc Evobus Romania Srl,bidder,,Bucuresti
EU_body_f04835116c9dc79ffeaa4f5f791d24eddd1791e30047874cb28624087f6a5edf,Sc Evw Holding Srl,bidder,,Cluj Napoca
EU_body_52062c50109cc51050959a23f51db7b50bb28077da8ce015cb00f2b4d546d538,Sc Expert Proiect 2002 Srl,bidder,,Bucuresti
EU_body_fdcc2977896ca6c6e13416d00c50121087382e53fdece4bc5ddce05dd6468e41,Sc Expertissa Constanta Srl,bidder,,Constanta
EU_body_f576d817e089fb70ad84c4d035fbbf0402b3bcf0345e9a5ff5b908c7a7668d34,Sc Expres Transport Sa - Lider De Asociatie,bidder,,Targu Jiu
EU_body_1ceefa09a3910cd0a5c9906754cd07ce9aa3b3d97b04b29c0b73cff1c127b2ad,Sc Exprestransport Sa,bidder,,Targu Jiu
EU_body_c56b1836dab48545b762ef9c39e6e5da89cc521825ec50035120243c93c3fa88,Sc Extins Srl,buyer,OTHER,Ramnicu Valcea
EU_body_f3881e5a74277c56ed1429521a4e59122ae1dd5e2a4f277bf9e3f92584ace2fc,Sc Fantesy Srl,bidder,,Alba Iulia
EU_body_078310da1c9ced51045372b73761a558d4e24ac9596c2c0acf46c08d23549336,Sc Farmaceutica Remedia Sa,bidder,,Bucuresti
EU_body_2d947b09c00955c09d634f47f2ff376181c00517eba6c0b66a3f0f9c437b3d93,Sc Farmaceutica Remedia Sa,bidder,,Bucuresti
EU_body_1d08161384c4e6c4fabe67e7d7cbe8bef97d83c4d607a97b081fc31bddf39158,Sc Farmaceutica Remedia Srl,bidder,,Bucuresti
EU_body_b443d4148dfaa0df3322eaaf8a7a9e6e438c9eab2928303b5d908f5729fd45af,Sc Farmavet Sa,bidder,,Bucuresti
EU_body_319b0c779ba04503072120b9de2e89bb0eb6debd8ace32b02328d6f4ca114ac6,Sc Farmexim Sa,bidder,,Bucuresti
EU_body_e468eb5817eb767562c167d449b139ca4327fa9b5e9f0d12e0dd5fdc61435dbb,Sc Farmexpert Dci Sa,bidder,,Bucuresti
EU_body_30a70689daefe2869833493aa64eebfb9b8e1138d164213032613a2850a75b5f,Sc Farmexpert Dci Sa,bidder,,Iasi
EU_body_2a5bed158bf085ca39e5286e83166ede35fcbbf246442281a1df158e003648e9,Sc Farmexpert Dci Sa,bidder,,Ploiesti
EU_body_8434cc84dccf0df9147bd7c7b0c142fb1a3f7f2c5160b414d9e9d7c9b6a1babb,Sc Farmexpert Dci Sa,bidder,,Ploiesti
EU_body_e05bb18bf36c6901d17d764c97b33e76a040bc12c385b2f7b81e627e64037a07,Sc Farmexpert Sud Srl,bidder,,Bucuresti
EU_body_08154b402784b1904da401b396e4347eb441d9e598df0afa9d791afe2dcd62d0,Sc Fbcr Project Srl,bidder,,Bucuresti
EU_body_131a2df540165f29bdf620fb768c4807a32735efce6c5521c0404f0122946420,Sc Felsin Farm,bidder,,Bucuresti
EU_body_ca58d5f2bbbf6345e7fc2cb55c09336645baf8808f4cf955b46fff0deadbbc8a,Sc Felsin Farm Srl,bidder,,Bucuresti
EU_body_31bb0463866cb320b3cdd3ef3275dc876ada0ccca43400ecfe8c435e4178b118,Sc Felsin Farm Srl,bidder,,Bucuresti
EU_body_3e8887e95bdde5a21927552f21bb3e4145a84735c542c8cf77fd756eada299f4,Sc Felsin Farm Srl,bidder,,Bucuresti
EU_body_35c35711a7f86272e24baa5734085d76d37e5081c005086deb3c78c7840b74af,Sc Ffee Electrica Furnizare Transilvania Sud Sa,bidder,,Brasov
EU_body_d2f3a679e0855762ebac33cc5ea231482b4545d412a70cd650480fcba5927a6b,Sc Fichtner Environment Srl In Asociere Cu Sc Interdevelopment Srl - Fichtner Water And Transportation Gmbh Germania,bidder,,Bucuresti
EU_body_ab8780696174bac4ba9507f4c9a389cbf99b6864aec545902a194d7a10539892,Sc Fidelio Farm Srl,bidder,,Sibiu
EU_body_f99312fc76170c14d1f73a74356f7b2ed41aa6cedd76760522155881f149c686,Sc Fidelio Farm Srl,bidder,,Sibiu
EU_body_3bb6a9e03a64904c94e1fb2e3f5725e6bfe422a537d42476d4af70b4bd08378f,Sc Fildas Trading Srl,bidder,,Bucuresti
EU_body_833b0fc3c22f2279fd418004116e98d3124b7a4d3d87ca54e7a48ce270798d9b,Sc Fildas Trading Srl,bidder,,Bucuresti
EU_body_8f325768bda99303addce1a61ae2874b963f2183a7ec8bca765e1b461f4e7b7f,"Sc Filiala De Furnizare A Energiei Electrice "" Electrica Furnizare Transilvania Sud"" Sa",buyer,PUBLIC_BODY,Brasov
EU_body_f3bee8dea555ed8303581416a6f081eccf7657ccfd54f114ad1a663ca9550c7d,Sc Filiala De Intretinere Si Servicii Energetice Electrica Serv Sa,bidder,,Bucuresti
EU_body_40ea34a2d724b811758fd54b4dc3b31ae11c36ce66f7f9d5879bb20c8feca1aa,Sc Fives International Srl,bidder,,Bucuresti
EU_body_ce5563386d23b5adeed3cd72b4a4e3b8c7d90a3109fd119b5f72ee201c7acd61,Sc Fluid Pres Srl,bidder,,Bucuresti
EU_body_dd6a8a2bc77c3143ef0a23020300c5488ded38a2ae78eefd3b2307b4eedb9a93,Sc Food Grup Srl,bidder,,Bistrita
EU_body_58e3ad8531f19aef662b873f0e0bac57c9fe51b2cf68bb77c2e3968d90ac808f,Sc Foraj Sonde Sa Craiova,bidder,,Craiova
EU_body_97e0a91ea0ac8b22f5e1e2c8ed71425fdc0191def264d88f67bb8ebb67f21d72,Sc Foraj Sonde Sa Tg. Mures,bidder,,Targu Mures
EU_body_49a42a37982b6ed08f53070b7f28c128fd75f25e45d6f70b1f24b4a9f10424d1,Sc Forestierul Srl,bidder,,Galati
EU_body_f533ffa11bf83ec5e200000460e521af22f92ed1ee91e5ad6c389835f41101bd,Sc Forestierul Srl.,bidder,,Galati
EU_body_dcd9e850713fa7f1b286a9fb77cbfe150c1b2ccff71a625e8e1d0a92623f97f4,Sc Fralvil Sa,bidder,,Ramnicu Valcea
EU_body_b2b31250005eb13be1c3b7f8bc27240c9e486b55df9a96ce73793e8570cf8115,Sc Fresenius Kabi Srl,bidder,,Brasov
EU_body_d7fb249e9cda70e2b52dc83ca16e9ae6f65f537ae7fb67a59652ea4035e1f505,Sc Garden Center Grup Srl,bidder,,Bucuresti
EU_body_a9eecc8b05bc4a5f46231081ffb24fd7f46f85f19e3a228c3f1cc6bd20300c0b,Sc Gardinariu Import-Export Srl,bidder,,Bucuresti
EU_body_1fb26e2f25290a1978d5b85efb26ea15c3ca393ee7bb3acd48e56b4c881d0d32,Sc Gas Srl,bidder,,Baia Mare
EU_body_f1de55d5bbffc1721c52d6951ca5a77c0b89b3b587845d02326f0db657e7c5ef,Sc Gastrom Group Srl,bidder,,Constanta
EU_body_70c1da2b9ba4a1c7cd9241d77fc7797782c3a2239854eebca9c1e00e135c54c2,Sc Gastrotour Srl,bidder,,Arad
EU_body_a2b89190f7e9cd0846fb474455826a2011f32b90804ecc182d3a1161caf62f0b,Sc Gdo Mov Impex Srl Baia Mare,bidder,,Baia Mare
EU_body_d7cc67ec2dc57d230e0932f58c3cbb0b27c2fb779242bc70a3abbed738791ceb,Sc Geca Impex Pm Srl,bidder,,Bucuresti
EU_body_8494d2d2ea0fb8ab69457816970c64907c7dd7ef105c70e2f5f0b5a59c44b99a,Sc General Conf Grup Srl,bidder,,Bucuresti
EU_body_0cfde5adeb767a6c14e533b9b70e719551d84ba5704b5265ddf7985be1e3ceb2,Sc General Trust Arges Srl,bidder,,Pitesti
EU_body_3f6cb4dc604610064e10baf6a7cc0cf322d190cb75fc8bbd1887b4e1564fc0a2,Sc General Turbo Sa,buyer,OTHER,Bucuresti
EU_body_64f606c3bd7ef3a5cb4a2fe06a684aa56721bafd8d7c070f11a2bfc03ac7cf22,Sc Genesys Systems Ro Srl,bidder,,Bucuresti
EU_body_80562f36b6add5d36ad5ddaed7827671f7280566418087370bb8636c01d2388a,Sc Geoland Srl,bidder,,Bistrita
EU_body_868dbde5188f9707035c1f5f3624a5ceae3f2b751611b33b4458861d7ea434be,Sc Germrom Trading Srl,bidder,,Craiova
EU_body_128da06ac50271965d8e2ff10103489d17dc15699fcfc215b3ca8a3f94f5fbe5,Sc Gf Tehnical Expert Srl (Lider Asociere Cu Sc Geostud Srl Si Sc Consis Proiect Srl),bidder,,Bucuresti
EU_body_177c653559110308754b03e28e96530c4c4d01397625940fb8d1cafe942f2505,Sc Glaxosmithkline Srl,bidder,,Bucuresti
EU_body_355d0f06cd9cc8ca5185ccb308e7ba4320b43574338eaa47457ac8ba8580e000,Sc Global Fusion Srl,bidder,,Bucuresti
EU_body_ab0491ca1047f7c7c2c37b9e12c3ec888ef0cb86c2801e8be45108cf8d6e7c31,Sc Global International 2000 Sa,bidder,,Bucuresti
EU_body_899822701597f217ee6f7d3d5705a0bfa098b3bb597355e0329b705bab5d395c,Sc Global Tech Srl,bidder,,Iasi
EU_body_1a0a63a914f8d953efa8d1839e709dfda1e03bfd24438da9ef6965aac41dcb10,Sc Gmc International Unic Srl,bidder,,Bucuresti
RO_body_c8ddbb1bf1b6ea05ac7937421a383f1b5186db38c73f36ba701d7e05afb37c78,Sc Gondor Security S.R.L.,bidder,,Targu Mures
EU_body_a84c9af23db671a9732620b9434467a58fb4a7d72fa2f48e1cc455a33125a552,Sc Gospodarirea Comunala Sa,bidder,,Arad
RO_body_3e36a4eef4127e709e015e038106495c2e200e18ba3c626ec18d17a3d5592556,Sc Govora Com Management S.R.L.,bidder,,Bucuresti
EU_body_56bad4533069acf6ecf4a72adb375442229571ccc66595157624fab46f2dbc21,Sc Gpm Titan International Srl,bidder,,Bucuresti
EU_body_1c5d84efb8ef78cd6cb202db3d5d6c5d87ef1d37526c35dba94d23ba37fb760d,Sc Gradinariu Import Export Srl,bidder,,Bucuresti
EU_body_8d58a6866d8178bfcae7846bb37d1cd46832fd68530872a80922635ee1d26918,Sc Gradinariu Import Export Srl,bidder,,Bucuresti
EU_body_535db079dfcd9c0bb264de1f2e285fd0246dcb1dae248435340b155d4e8dd3ee,Sc Granbis Srl,bidder,,Constanta
EU_body_29f24dc09678ae1a3e6eb55e2dc68cb635d7430be07e7dfb5f757cc3bba492d1,Sc Grup Arcons Sa,bidder,,Brasov
EU_body_3d2e2e213848aa12bb7a9a73b085468eecea7c57e61fb3641323123bda295bfe,Sc Grup Feroviar Roman Sa,bidder,,Bucuresti
EU_body_378d5410b715683a0c418b8b78e5f828044a91bd55ef33b34388aec3d8c2fff6,Sc Grupul De Presa Roman Srl,bidder,,Bucuresti
EU_body_a67273790875582ef1997418c2db0a9df8b6d5b8a3bd4b40db16b9fa7131365a,Sc Guardo Am Trading Sa,bidder,,Bucuresti
EU_body_a0d6fa0827ec5b5aaede721b3eb041497ee8b391e8ec14de454f48fc12096834,Sc Guardo Tours Srl,bidder,,Targu Jiu
EU_body_08142ce5bf7b1adb55b667480368f61e3e7c63990a3408f3c0ad67b914552431,Sc Gurdo Tours Srl Tg-Jiu,bidder,,Targu Jiu
EU_body_4d8e7030dbd7a68372e9492cfead82d387babb3cbc93d90357d1e19c538072e2,Sc Halcrow Romania Srl,bidder,,Bucuresti
EU_body_f6849553d1f360ceaaa85bf457668d3c734b34385a08e276517488232eb323a0,Sc Hbby Med Vet Srl,bidder,,Bistrita
EU_body_e30064b4a2478cae1f7f9e95239b3e7e19c7e4c489d9a3676652b4584b93ef1d,Sc Hbp Eko Distribution Srl,bidder,,Bucuresti
EU_body_5b1f4b7aad76c81241b3409afeea17aac2ea06d60cc68b90f6e8afc975778e3a,Sc Heidelberger Druckmaschinen Romania Srl,bidder,,Bucuresti
EU_body_8edaebf4668240d3c04ea43ca2eeebffb24980de0fd6d998225fd10b5159e238,Sc Helinick Srl,bidder,,Bucuresti
EU_body_45a8f7ea1aead92631bab40358bc27dd64f0c32d353b0a883b27df5006c9367b,Sc Hellimed Srl,bidder,,Bucuresti
EU_body_987fd1974946a0dc6abad9cc551432dc53dca2f20e63d48b8e44ebe87daadb55,Sc Herarconi Srl,bidder,,Constanta
EU_body_e400d07f7a13444f8ecd7f42b03adec6505cb6585de2d1fa114d1c112ddff952,Sc Hexi Pharma Srl,bidder,,Bucuresti
EU_body_62c46e3edb45a66b47f9d468b79d8b2b5380c7369422c399e2872dc8d7247145,Sc Hidro Pneumo Comp Srl,bidder,,Timisoara
EU_body_1cc0bb2b2d1bc0e2d19f58b15a93fc42e11a993dce02bc15081defc93a23d578,Sc Hidroedil Sa,bidder,,Iasi
EU_body_21cf064e1e9fbd9683ac2e2000f8b1af2125094c4c739679e710d34ae7f2d25b,Sc Hidromecanica Sa,bidder,,Brasov
EU_body_da69b0068f4af5908686be8f1d1eaa4f1e3b2e503a2e07f8e858973b715f5adf,Sc Hidrotop Srl,bidder,,Bucuresti
EU_body_4dd9c8bc0fca4b164b1bec7ec03759dd5b95ac4854ae2f96ad8e8e7c152223ff,Sc Hi-Fi Integral Service Srl,bidder,,Ramnicu Valcea
EU_body_8a9ff762e1fa9bccd3ecff6fb8e1ddde19fc2c3c6ad07167239f9a591154680f,Sc Hobby Med Vet Srl,bidder,,Bistrita
EU_body_62450095c11a3ab504049b843b9b9a325eb00d9c20848b8cc2367562bd957283,Sc Holiday Tur Srl,bidder,,Bucuresti
EU_body_fee24533357714696765acd69bb2104d7e7468573d43a06d02031defc753c37d,Sc Horticultura Sa,bidder,,Timisoara
EU_body_eb43aee1d7436c6035a7c552fc3f146d58132cf9d15b52e93e48ef2dcb81d5d2,Sc I.C.P.E Sa In Asociere Cu Sc Ferest Ing Srl Si Sc Accept Srl,bidder,,Bucuresti
EU_body_9cdc0124412a4d968d641e7a8c2bbe00e1e7556fbe0d19a4b4338828a0e9d254,Sc Ibis Office Grup Srl,bidder,,Bucuresti
EU_body_2b7d0af15006c6d609b5119225f4e34839483f476bb4e94dbd4770186430576d,Sc Ibm Romania Srl,bidder,,Bucuresti
EU_body_72e89de059ed5b06c75ce10ba493d05e4f3fcdbddd8f366b85c9c076b716dcfd,Sc Ibo Etrading Srl,bidder,,Bucuresti
EU_body_7ae54025bb0e1abbf80f27e78f7fe8b7d693f7b1e86f014d4969245d28e27adc,Sc Ifa Grup Srl,bidder,,Iasi
EU_body_3fb55f7ede58570edce7b4a0f21a5463feba6404a7e76f1cd290dd2971f04259,Sc Iiruc Service Sa,bidder,,Bucuresti
EU_body_a7a4158396861a43d09a2887db88c89733c74dc0a65e57df7d93c31e82115704,Sc Imagine Communications Srl,bidder,,Targu Mures
EU_body_21add1a25625e0cc588a7190b3d6cc234c969f53c1795b765dc97083f4bc3f08,Sc Imedica Srl,bidder,,Bucuresti
EU_body_2ad0b072845c6f3d56c9ed0e49def54885d957e765b9d6cebf00af6a004eeced,Sc Impex Romcatel S.A.,bidder,,Iasi
EU_body_25c99b3b22d52c1fbdc475e44db18a3fe0f05d77c46f66964926a1852f61b0b4,Sc Imsat Sa,bidder,,Bucuresti
EU_body_db9fb0a0061f7e44380dabd70eb9d433b6fa15082060773e36e2bf699f78c05a,Sc Imuno Diagnostika Srl,bidder,,Bucuresti
EU_body_906cce35e15eca60c53fb795949c49ddcbdb3094a9e55f12f1a299ea7796ea06,Sc Incom Sa,bidder,,Iasi
EU_body_c946be66235ca652b9213a56acf44cef3747e78db9d16c9d7dc9551dd5db952f,Sc Indaco Systems Srl,bidder,,Bucuresti
EU_body_c4bae5001b93d5b06859c37ed042891ec3a817ebb57dad296a56cade7c54c98c,Sc Industrial Md Trading Srl,bidder,,Bucuresti
EU_body_b27b6f0a489477de68cc958f0fc9f7969de65aa28e59ef467140a30860c27e73,Sc Industrial Software Srl,bidder,,Sibiu
EU_body_3dfb3a26d3e9dabe02b785bf89795d071d51f87148ef0edcd4f9567d3753d100,Sc Industrial Trading Srl,bidder,,Targu Mures
EU_body_8264d54e4bef4df30696583f93e97c69b8ea3703d0ecd59a3072bdb2300ee71b,Sc Infinity Colours Srl,bidder,,Bucuresti
EU_body_fd751d8b9d073e4e5cacd5c3736a43312c835f2f9594ce3747f9f37a7f3998be,Sc Infomed Fluids Srl,bidder,,Bucuresti
EU_body_e5d2981fcb79769754aa72658b851e037cfc27dbf6bcf18d0d1e360df991a923,Sc Informatica Feroviara Sa,bidder,,Bucuresti
